,camera_id,filename,image_object_ct,image_object_ct_c,image_object_ct_l,image_object_ct_lr,image_object_ct_r,image_std,timestamp
504,590,1447566758_cctv590.jpg,2,5,5,17,14,0.101793426638,1447566758
505,592,1447566758_cctv592.jpg,4,10,10,16,10,0.0894939355122,1447566758
506,589,1447568559_cctv589.jpg,10,13,13,29,16,0.168920268571,1447568559
507,590,1447568559_cctv590.jpg,6,5,5,19,16,0.18154137155,1447568559
508,592,1447568559_cctv592.jpg,6,10,10,16,12,0.0918057846443,1447568559
509,589,1447570359_cctv589.jpg,5,13,13,22,13,0.159209137035,1447570359
510,590,1447570359_cctv590.jpg,2,4,4,15,13,0.106165189089,1447570359
511,592,1447570359_cctv592.jpg,5,10,10,26,16,0.0934612722994,1447570359
512,589,1447572160_cctv589.jpg,9,10,10,22,13,0.13014982475,1447572160
513,590,1447572160_cctv590.jpg,1,5,5,18,14,0.112742064077,1447572160
514,592,1447572160_cctv592.jpg,5,13,13,20,10,0.0947048912397,1447572160
515,589,1447573960_cctv589.jpg,7,14,14,22,12,0.137654064312,1447573960
516,590,1447573960_cctv590.jpg,1,5,5,16,13,0.112932650185,1447573960
517,592,1447573960_cctv592.jpg,4,8,8,17,12,0.0949854495014,1447573960
518,589,1447575761_cctv589.jpg,10,13,13,28,17,0.146475088606,1447575761
519,590,1447575761_cctv590.jpg,4,7,7,22,16,0.149230612065,1447575761
520,592,1447575761_cctv592.jpg,4,10,10,19,11,0.0969940561372,1447575761
521,589,1447577564_cctv589.jpg,8,17,17,27,15,0.150572643229,1447577564
522,590,1447577564_cctv590.jpg,3,4,4,15,13,0.10434950366,1447577564
523,592,1447577564_cctv592.jpg,4,10,10,19,13,0.084816162032,1447577564
524,593,1447577564_cctv593.jpg,2,12,12,24,12,0.057894112747,1447577564
525,589,1447579365_cctv589.jpg,7,11,11,20,14,0.132979379348,1447579365
526,590,1447579365_cctv590.jpg,1,7,7,12,6,0.17301973483,1447579365
527,592,1447579365_cctv592.jpg,4,15,15,23,13,0.0926532693587,1447579365
528,593,1447579365_cctv593.jpg,5,12,12,22,13,0.0652242811656,1447579365
529,589,1447581168_cctv589.jpg,9,13,13,26,16,0.131192233373,1447581168
530,590,1447581168_cctv590.jpg,5,5,5,17,14,0.131513988587,1447581168
531,592,1447581168_cctv592.jpg,4,11,11,17,9,0.0919897338548,1447581168
532,593,1447581168_cctv593.jpg,2,13,13,19,10,0.057408833219,1447581168
533,589,1447582971_cctv589.jpg,15,15,15,24,15,0.168164595146,1447582971
534,590,1447582971_cctv590.jpg,6,4,4,11,10,0.15731125313,1447582971
535,592,1447582971_cctv592.jpg,4,11,11,22,13,0.0878308345536,1447582971
536,589,1447584781_cctv589.jpg,9,16,16,23,13,0.129010374174,1447584781
537,590,1447584781_cctv590.jpg,9,6,6,16,12,0.149567982327,1447584781
538,592,1447584781_cctv592.jpg,6,11,11,17,7,0.0944785204729,1447584781
539,589,1447586585_cctv589.jpg,8,10,10,15,9,0.0738159835153,1447586585
540,590,1447586585_cctv590.jpg,11,10,10,20,11,0.0458062538636,1447586585
541,592,1447586585_cctv592.jpg,19,14,14,31,21,0.124473929398,1447586585
542,593,1447586585_cctv593.jpg,6,10,10,23,15,0.0304514380336,1447586585
543,589,1447588385_cctv589.jpg,7,8,8,28,13,0.0617638660062,1447588385
544,590,1447588385_cctv590.jpg,2,19,19,26,9,0.0238936733782,1447588385
545,592,1447588385_cctv592.jpg,8,11,11,21,16,0.0620192726208,1447588385
546,593,1447588385_cctv593.jpg,6,15,15,24,18,0.051408842584,1447588385
547,589,1447590186_cctv589.jpg,12,5,5,17,13,0.0981279733794,1447590186
548,590,1447590186_cctv590.jpg,1,12,12,24,13,0.0419029402415,1447590186
549,592,1447590186_cctv592.jpg,9,8,8,21,15,0.0410521788871,1447590186
550,593,1447590186_cctv593.jpg,17,9,9,24,17,0.0797610792703,1447590186
551,589,1447591986_cctv589.jpg,16,8,8,22,15,0.0873850423387,1447591986
552,590,1447591986_cctv590.jpg,1,1,1,1,1,,1447591986
553,592,1447591986_cctv592.jpg,5,14,14,24,12,0.0872920766959,1447591986
554,593,1447591986_cctv593.jpg,23,11,11,19,12,0.110883895917,1447591986
555,589,1447593790_cctv589.jpg,32,16,16,53,40,0.123088728114,1447593790
556,590,1447593790_cctv590.jpg,18,19,19,37,28,0.137880980657,1447593790
557,592,1447593790_cctv592.jpg,9,20,20,21,9,0.115791025341,1447593790
558,593,1447593790_cctv593.jpg,12,13,13,16,11,0.099668504085,1447593790
559,589,1447595590_cctv589.jpg,11,15,15,24,12,0.14612450054,1447595590
560,590,1447595590_cctv590.jpg,21,9,9,26,18,0.200008917971,1447595590
561,592,1447595590_cctv592.jpg,6,27,27,33,16,0.0718593028957,1447595590
562,593,1447595590_cctv593.jpg,10,14,14,19,15,0.0850085282178,1447595590
563,589,1447597390_cctv589.jpg,12,16,16,33,20,0.103628785655,1447597390
564,590,1447597390_cctv590.jpg,15,5,5,18,14,0.0618902985878,1447597390
565,592,1447597390_cctv592.jpg,8,22,22,26,13,0.102947309453,1447597390
566,593,1447597390_cctv593.jpg,8,10,10,23,17,0.0850157444823,1447597390
567,589,1447599194_cctv589.jpg,11,23,23,28,17,0.101223285029,1447599194
568,590,1447599194_cctv590.jpg,12,8,8,21,14,0.241302605764,1447599194
569,592,1447599194_cctv592.jpg,14,22,22,31,17,0.149657575619,1447599194
570,593,1447599194_cctv593.jpg,7,13,13,23,13,0.0931164014307,1447599194
571,589,1447600994_cctv589.jpg,16,11,11,40,19,0.11474197817,1447600994
572,590,1447600994_cctv590.jpg,6,8,8,29,24,0.0723271650526,1447600994
573,592,1447600994_cctv592.jpg,14,19,19,21,14,0.101094346644,1447600994
574,593,1447600994_cctv593.jpg,1,14,14,24,12,0.232522917292,1447600994
575,589,1447602795_cctv589.jpg,14,18,18,32,16,0.137952288062,1447602795
576,590,1447602795_cctv590.jpg,8,10,10,18,12,0.091874194384,1447602795
577,592,1447602795_cctv592.jpg,7,13,13,18,10,0.0760064009139,1447602795
578,593,1447602795_cctv593.jpg,3,23,23,27,6,0.168252308256,1447602795
579,589,1447604604_cctv589.jpg,9,13,13,14,6,0.0579130807936,1447604604
580,590,1447604604_cctv590.jpg,11,6,6,19,16,0.0949411370346,1447604604
581,592,1447604604_cctv592.jpg,5,14,14,19,12,0.0606242454224,1447604604
582,593,1447604604_cctv593.jpg,10,8,8,39,29,0.103970327446,1447604604
583,589,1447606405_cctv589.jpg,11,3,3,13,11,0.164788871121,1447606405
584,590,1447606405_cctv590.jpg,4,4,4,10,10,0.113725584457,1447606405
585,592,1447606405_cctv592.jpg,8,19,19,19,14,0.116831939272,1447606405
586,593,1447606405_cctv593.jpg,7,18,18,27,15,0.0748162781673,1447606405
587,589,1447608205_cctv589.jpg,19,20,20,39,20,0.215385730711,1447608205
588,590,1447608205_cctv590.jpg,9,18,18,31,14,0.149738744963,1447608205
589,592,1447608205_cctv592.jpg,13,29,29,30,15,0.153982142276,1447608205
590,593,1447608205_cctv593.jpg,7,17,17,34,28,0.110242775417,1447608205
591,589,1447610006_cctv589.jpg,10,21,21,40,23,0.140923420782,1447610006
592,590,1447610006_cctv590.jpg,8,19,19,42,24,0.119375751428,1447610006
593,592,1447610006_cctv592.jpg,11,14,14,24,16,0.102296311972,1447610006
594,593,1447610006_cctv593.jpg,11,17,17,36,29,0.124734600211,1447610006
595,589,1447611806_cctv589.jpg,51,39,39,72,52,0.215900678436,1447611806
596,590,1447611806_cctv590.jpg,8,8,8,13,7,0.225952110535,1447611806
597,592,1447611806_cctv592.jpg,14,22,22,29,13,0.172139855603,1447611806
598,593,1447611806_cctv593.jpg,5,4,4,21,19,0.123635984735,1447611806
599,589,1447613610_cctv589.jpg,45,43,43,84,46,0.214582823278,1447613610
600,590,1447613610_cctv590.jpg,13,13,13,30,16,0.135656880075,1447613610
601,593,1447613610_cctv593.jpg,9,15,15,43,28,0.166836727926,1447613610
602,589,1447615410_cctv589.jpg,23,43,43,49,25,0.266888430635,1447615410
603,590,1447615410_cctv590.jpg,10,1,1,14,14,0.136792316579,1447615410
604,593,1447615410_cctv593.jpg,19,13,13,40,34,0.135889577046,1447615410
605,589,1447617211_cctv589.jpg,24,37,37,49,25,0.175755103891,1447617211
606,590,1447617211_cctv590.jpg,13,1,1,11,11,0.0572450721707,1447617211
607,593,1447617211_cctv593.jpg,18,24,24,52,33,0.139986843731,1447617211
608,589,1447619011_cctv589.jpg,24,25,25,37,24,0.152404416774,1447619011
609,590,1447619011_cctv590.jpg,10,1,1,10,10,0.0817643333218,1447619011
610,593,1447619011_cctv593.jpg,18,21,21,55,37,0.153837805546,1447619011
611,589,1447620811_cctv589.jpg,17,27,27,33,15,0.182445061156,1447620811
612,590,1447620811_cctv590.jpg,13,5,5,18,14,0.0349589212954,1447620811
613,593,1447620811_cctv593.jpg,40,24,24,38,26,0.131432429175,1447620811
614,589,1447622612_cctv589.jpg,23,32,32,38,18,0.140222223169,1447622612
615,590,1447622612_cctv590.jpg,13,7,7,18,12,0.113086490908,1447622612
616,593,1447622612_cctv593.jpg,12,27,27,45,20,0.162242205934,1447622612
617,589,1447624412_cctv589.jpg,36,32,32,60,36,0.22554617262,1447624412
618,590,1447624412_cctv590.jpg,16,1,1,16,16,0.103163021059,1447624412
619,593,1447624412_cctv593.jpg,19,4,4,22,19,0.12910080096,1447624412
620,589,1447626213_cctv589.jpg,30,21,21,34,27,0.160528484599,1447626213
621,590,1447626213_cctv590.jpg,12,14,14,24,13,0.242471314619,1447626213
622,593,1447626213_cctv593.jpg,21,1,1,20,20,0.192233056713,1447626213
623,589,1447628013_cctv589.jpg,33,30,30,44,35,0.198841886744,1447628013
624,590,1447628013_cctv590.jpg,12,13,13,29,20,0.177089310806,1447628013
625,593,1447628013_cctv593.jpg,24,3,3,21,19,0.131423654135,1447628013
626,589,1447629817_cctv589.jpg,36,28,28,47,37,0.259644321453,1447629817
627,590,1447629817_cctv590.jpg,10,15,15,30,15,0.141111538293,1447629817
628,593,1447629817_cctv593.jpg,24,1,1,22,22,0.2209316127,1447629817
629,589,1447631617_cctv589.jpg,28,39,39,45,34,0.216554694484,1447631617
630,590,1447631617_cctv590.jpg,33,26,26,36,27,0.200816957561,1447631617
631,593,1447631617_cctv593.jpg,17,6,6,21,17,0.120997827255,1447631617
632,589,1447633418_cctv589.jpg,18,36,36,36,20,0.233210720103,1447633418
633,590,1447633418_cctv590.jpg,17,14,14,24,19,0.187845535518,1447633418
634,593,1447633418_cctv593.jpg,11,17,17,26,12,0.105168823625,1447633418
635,589,1447635218_cctv589.jpg,22,34,34,46,26,0.201809186468,1447635218
636,590,1447635218_cctv590.jpg,12,12,12,22,12,0.289756382026,1447635218
637,593,1447635218_cctv593.jpg,29,17,17,41,27,0.152005801132,1447635218
638,589,1447637019_cctv589.jpg,24,24,24,35,32,0.161687164263,1447637019
639,590,1447637019_cctv590.jpg,13,8,8,23,18,0.140895330157,1447637019
640,593,1447637019_cctv593.jpg,15,8,8,21,15,0.160020420245,1447637019
641,589,1447638819_cctv589.jpg,23,24,24,32,21,0.208098708314,1447638819
642,590,1447638819_cctv590.jpg,11,7,7,16,11,0.146655993343,1447638819
643,593,1447638819_cctv593.jpg,10,12,12,22,11,0.150429568621,1447638819
644,589,1447640619_cctv589.jpg,7,9,9,21,14,0.105633110955,1447640619
645,590,1447640619_cctv590.jpg,11,12,12,21,19,0.126994384253,1447640619
646,593,1447640619_cctv593.jpg,19,13,13,30,19,0.186497904475,1447640619
647,589,1447642420_cctv589.jpg,6,9,9,22,14,0.128134706013,1447642420
648,590,1447642420_cctv590.jpg,6,9,9,16,8,0.24506353341,1447642420
649,593,1447642420_cctv593.jpg,10,7,7,16,10,0.120061517749,1447642420
650,589,1447644220_cctv589.jpg,21,30,30,43,26,0.192474868737,1447644220
651,590,1447644220_cctv590.jpg,2,4,4,11,9,0.114495660554,1447644220
652,593,1447644220_cctv593.jpg,17,2,2,18,17,0.138236435394,1447644220
653,589,1447646021_cctv589.jpg,9,13,13,27,17,0.139694017157,1447646021
654,590,1447646021_cctv590.jpg,6,6,6,19,15,0.1268689022,1447646021
655,592,1447646021_cctv592.jpg,14,20,20,33,19,0.1741608177,1447646021
656,589,1447647821_cctv589.jpg,11,8,8,21,13,0.140984128198,1447647821
657,590,1447647821_cctv590.jpg,6,6,6,20,16,0.113090738966,1447647821
658,592,1447647821_cctv592.jpg,12,11,11,19,14,0.109798966914,1447647821
659,589,1447649625_cctv589.jpg,15,18,18,21,9,0.132536938643,1447649625
660,590,1447649625_cctv590.jpg,5,4,4,20,15,0.114795066803,1447649625
661,592,1447649625_cctv592.jpg,9,9,9,20,20,0.157554841078,1447649625
662,589,1447651428_cctv589.jpg,11,14,14,31,16,0.149526403255,1447651428
663,590,1447651428_cctv590.jpg,3,5,5,15,12,0.100316758882,1447651428
664,592,1447651428_cctv592.jpg,4,13,13,20,10,0.0910434347235,1447651428
665,589,1447653228_cctv589.jpg,12,9,9,18,11,0.128074393069,1447653228
666,590,1447653228_cctv590.jpg,2,5,5,16,12,0.111807530981,1447653228
667,592,1447653228_cctv592.jpg,4,11,11,17,8,0.0971783970088,1447653228
668,589,1447655029_cctv589.jpg,9,12,12,32,18,0.151515200048,1447655029
669,590,1447655029_cctv590.jpg,3,5,5,13,11,0.156237273472,1447655029
670,592,1447655029_cctv592.jpg,6,9,9,19,12,0.118507244345,1447655029
671,589,1447656832_cctv589.jpg,5,10,10,23,15,0.142126500692,1447656832
672,590,1447656832_cctv590.jpg,2,4,4,14,11,0.113839819762,1447656832
673,592,1447656832_cctv592.jpg,10,7,7,25,17,0.145084576733,1447656832
674,589,1447658636_cctv589.jpg,6,14,14,14,7,0.2172466256,1447658636
675,590,1447658636_cctv590.jpg,1,10,10,18,9,0.110985192283,1447658636
676,592,1447658636_cctv592.jpg,4,8,8,17,11,0.098134622836,1447658636
677,589,1447660439_cctv589.jpg,6,11,11,24,16,0.133357169701,1447660439
678,590,1447660439_cctv590.jpg,2,5,5,17,14,0.108973725954,1447660439
679,592,1447660439_cctv592.jpg,4,12,12,20,10,0.0935641180199,1447660439
680,589,1447662240_cctv589.jpg,7,15,15,26,15,0.136969605335,1447662240
681,590,1447662240_cctv590.jpg,2,5,5,17,13,0.133982601195,1447662240
682,592,1447662240_cctv592.jpg,4,11,11,17,8,0.098922846759,1447662240
683,589,1447664040_cctv589.jpg,8,13,13,23,15,0.176314901045,1447664040
684,590,1447664040_cctv590.jpg,2,6,6,17,13,0.110325173381,1447664040
685,592,1447664040_cctv592.jpg,15,15,15,21,16,0.170795831939,1447664040
686,589,1447665844_cctv589.jpg,10,9,9,24,18,0.114962734179,1447665844
687,590,1447665844_cctv590.jpg,8,9,9,21,16,0.182081960562,1447665844
688,592,1447665844_cctv592.jpg,6,12,12,24,15,0.139042976831,1447665844
689,589,1447667644_cctv589.jpg,9,11,11,15,11,0.153034133944,1447667644
690,590,1447667644_cctv590.jpg,2,5,5,10,6,0.126563641475,1447667644
691,592,1447667644_cctv592.jpg,5,11,11,25,15,0.10881048788,1447667644
692,589,1447669444_cctv589.jpg,10,15,15,38,22,0.125253240583,1447669444
693,590,1447669444_cctv590.jpg,10,12,12,21,17,0.141194371138,1447669444
694,592,1447669444_cctv592.jpg,9,9,9,20,16,0.126607092223,1447669444
695,589,1447671247_cctv589.jpg,25,38,38,50,30,0.201620162285,1447671247
696,590,1447671247_cctv590.jpg,11,14,14,27,17,0.129479385831,1447671247
697,592,1447671247_cctv592.jpg,8,14,14,19,12,0.137794145342,1447671247
698,589,1447673047_cctv589.jpg,16,23,23,30,16,0.17605159952,1447673047
699,590,1447673047_cctv590.jpg,6,1,1,7,7,0.0808804855192,1447673047
700,592,1447673047_cctv592.jpg,27,17,17,32,25,0.153447261797,1447673047
701,589,1447674850_cctv589.jpg,44,60,60,71,47,0.160552856829,1447674850
702,590,1447674850_cctv590.jpg,9,13,13,17,10,0.0495766787333,1447674850
703,592,1447674850_cctv592.jpg,15,16,16,30,17,0.235601252251,1447674850
704,589,1447676651_cctv589.jpg,30,17,17,42,30,0.0960233812475,1447676651
705,590,1447676651_cctv590.jpg,5,24,24,36,13,0.0483366211321,1447676651
706,592,1447676651_cctv592.jpg,18,5,5,23,19,0.168527419779,1447676651
707,589,1447678451_cctv589.jpg,29,1,1,23,23,0.244138604639,1447678451
708,590,1447678451_cctv590.jpg,3,18,18,26,10,0.0436043409129,1447678451
709,592,1447678451_cctv592.jpg,18,1,1,16,16,0.188931953418,1447678451
710,590,1447680252_cctv590.jpg,21,23,23,48,33,0.151058691101,1447680252
711,592,1447680252_cctv592.jpg,32,29,29,57,35,0.14573059314,1447680252
712,589,1447682052_cctv589.jpg,50,40,40,62,45,0.195279863573,1447682052
713,590,1447682052_cctv590.jpg,21,11,11,24,16,0.196126040283,1447682052
714,592,1447682052_cctv592.jpg,30,33,33,65,37,0.12238388044,1447682052
715,589,1447683852_cctv589.jpg,33,39,39,56,41,0.197037237046,1447683852
716,590,1447683852_cctv590.jpg,10,9,9,19,11,0.0658768293762,1447683852
717,592,1447683852_cctv592.jpg,41,35,35,43,34,0.280847026074,1447683852
718,589,1447685653_cctv589.jpg,36,59,59,72,33,0.225206697873,1447685653
719,590,1447685653_cctv590.jpg,16,6,6,20,15,0.306775561532,1447685653
720,592,1447685653_cctv592.jpg,19,20,20,48,27,0.20536939921,1447685653
721,590,1447687453_cctv590.jpg,1,6,6,8,4,0.279374674129,1447687453
722,592,1447687453_cctv592.jpg,19,14,14,28,21,0.154911784143,1447687453
723,592,1447689254_cctv592.jpg,17,19,19,50,21,0.163620719586,1447689254
724,592,1447691057_cctv592.jpg,9,14,14,23,12,0.18508351409,1447691057
725,590,1447692861_cctv590.jpg,10,12,12,32,25,0.0995900581587,1447692861
726,592,1447692861_cctv592.jpg,22,20,20,43,22,0.145219312417,1447692861
727,594,1447692861_cctv594.jpg,5,22,22,28,11,0.0591441901917,1447692861
728,592,1447694661_cctv592.jpg,16,25,25,43,26,0.232686410136,1447694661
729,594,1447694661_cctv594.jpg,8,12,12,19,6,0.115450426608,1447694661
730,592,1447696467_cctv592.jpg,7,13,13,18,13,0.117140958375,1447696467
731,594,1447696467_cctv594.jpg,9,19,19,31,11,0.0936751957012,1447696467
732,592,1447698267_cctv592.jpg,16,28,28,51,15,0.230426852031,1447698267
733,594,1447698267_cctv594.jpg,5,33,33,36,8,0.0640878324217,1447698267
734,592,1447700071_cctv592.jpg,19,28,28,39,20,0.166442922107,1447700071
735,594,1447700071_cctv594.jpg,14,25,25,30,14,0.111800996678,1447700071
736,592,1447701871_cctv592.jpg,18,17,17,34,21,0.161637739084,1447701871
737,592,1447703671_cctv592.jpg,22,16,16,36,25,0.146207371417,1447703671
738,592,1447707272_cctv592.jpg,12,17,17,25,13,0.130604960956,1447707272
739,592,1447709076_cctv592.jpg,16,17,17,37,20,0.0831960272736,1447709076
740,592,1447710880_cctv592.jpg,35,5,5,37,33,0.158998205798,1447710880
741,592,1447716281_cctv592.jpg,35,16,16,43,32,0.154869670516,1447716281
742,589,1447718085_cctv589.jpg,16,16,16,29,15,0.254564583889,1447718085
743,592,1447718085_cctv592.jpg,20,27,27,37,22,0.203724983366,1447718085
744,589,1447719886_cctv589.jpg,24,24,24,24,23,0.198398901657,1447719886
745,592,1447719886_cctv592.jpg,17,13,13,23,23,0.141974049399,1447719886
746,589,1447721686_cctv589.jpg,16,11,11,23,14,0.146614321356,1447721686
747,592,1447721686_cctv592.jpg,12,12,12,26,16,0.147210053185,1447721686
748,589,1447723487_cctv589.jpg,9,9,9,23,15,0.102859674547,1447723487
749,592,1447723487_cctv592.jpg,9,9,9,23,16,0.0876956758798,1447723487
750,594,1447723487_cctv594.jpg,6,6,6,14,9,0.0997477436257,1447723487
751,589,1447725287_cctv589.jpg,16,14,14,23,11,0.238403618258,1447725287
752,592,1447725287_cctv592.jpg,13,12,12,28,20,0.145515568759,1447725287
753,594,1447725287_cctv594.jpg,7,8,8,19,15,0.110822011004,1447725287
754,589,1447727088_cctv589.jpg,18,10,10,26,17,0.132946871657,1447727088
755,592,1447727088_cctv592.jpg,14,12,12,35,23,0.134048488762,1447727088
